time_s,x1_km,y1_km,z1_km,x2_km,y2_km,z2_km,distance_km
0.000000,7000.000000,0.000000,0.000000,7000.000000,10.000000,0.000000,10.000000
7.207207,6999.788727,54.385038,0.000000,6999.788728,9.999698,54.385038,70.198225
14.414414,6999.154922,108.766794,0.000000,6999.154924,9.998793,108.766794,146.919480
21.621622,6998.098622,163.141984,0.000000,6998.098627,9.997284,163.141984,223.760153
28.828829,6996.619891,217.507326,0.000000,6996.619901,9.995171,217.507326,300.617251
36.036036,6994.718818,271.859539,0.000000,6994.718834,9.992455,271.859539,377.467851
43.243243,6992.395519,326.195341,0.000000,6992.395542,9.989136,326.195341,454.301403
50.450450,6989.650133,380.511453,0.000000,6989.650165,9.985215,380.511453,531.110779
57.657658,6986.482827,434.804596,0.000000,6986.482868,9.980690,434.804596,607.890112
64.864865,6982.893791,489.071492,0.000000,6982.893843,9.975563,489.071493,684.634088
72.072072,6978.883242,543.308866,0.000000,6978.883306,9.969833,543.308868,761.337672
79.279279,6974.451422,597.513445,0.000000,6974.451500,9.963502,597.513447,837.995975
86.486486,6969.598598,651.681954,0.000000,6969.598691,9.956570,651.681957,914.604200
93.693694,6964.325064,705.811126,0.000000,6964.325173,9.949036,705.811130,991.157606
100.900901,6958.631138,759.897693,0.000000,6958.631265,9.940902,759.897698,1067.651488
108.108108,6952.517163,813.938390,0.000000,6952.517309,9.932168,813.938396,1144.081167
115.315315,6945.983509,867.929954,0.000000,6945.983675,9.922834,867.929961,1220.441984
122.522523,6939.030570,921.869127,0.000000,6939.030757,9.912901,921.869135,1296.729294
129.729730,6931.658766,975.752652,0.000000,6931.658975,9.902370,975.752662,1372.938464
136.936937,6923.868541,1029.577278,0.000000,6923.868774,9.891241,1029.577289,1449.064873
144.144144,6915.660366,1083.339754,0.000000,6915.660624,9.879515,1083.339767,1525.103910
151.351351,6907.034736,1137.036836,0.000000,6907.035021,9.867193,1137.036852,1601.050970
158.558559,6897.992172,1190.665283,0.000000,6897.992485,9.854275,1190.665301,1676.901456
165.765766,6888.533220,1244.221856,0.000000,6888.533562,9.840762,1244.221876,1752.650782
172.972973,6878.658451,1297.703323,0.000000,6878.658823,9.826655,1297.703346,1828.294365
180.180180,6868.368461,1351.106456,0.000000,6868.368864,9.811956,1351.106482,1903.827635
187.387387,6857.663870,1404.428032,0.000000,6857.664306,9.796663,1404.428061,1979.246026
194.594595,6846.545325,1457.664831,0.000000,6846.545795,9.780780,1457.664864,2054.544982
201.801802,6835.013498,1510.813640,0.000000,6835.014003,9.764306,1510.813677,2129.719952
209.009009,6823.069084,1563.871251,0.000000,6823.069625,9.747242,1563.871292,2204.766394
216.216216,6810.712804,1616.834460,0.000000,6810.713383,9.729591,1616.834506,2279.679776
223.423423,6797.945404,1669.700072,0.000000,6797.946022,9.711351,1669.700122,2354.455573
230.630631,6784.767655,1722.464894,0.000000,6784.768313,9.692526,1722.464949,2429.089270
237.837838,6771.180351,1775.125741,0.000000,6771.181052,9.673116,1775.125802,2503.576359
245.045045,6757.184314,1827.679436,0.000000,6757.185058,9.653122,1827.679502,2577.912342
252.252252,6742.780389,1880.122806,0.000000,6742.781176,9.632545,1880.122878,2652.092731
259.459459,6727.969443,1932.452683,0.000000,6727.970276,9.611386,1932.452762,2726.113044
266.666667,6712.752373,1984.665911,0.000000,6712.753252,9.589648,1984.665996,2799.968814
273.873874,6697.130095,2036.759336,0.000000,6697.131022,9.567330,2036.759428,2873.655581
281.081081,6681.103554,2088.729815,0.000000,6681.104530,9.544435,2088.729915,2947.168896
288.288288,6664.673716,2140.574211,0.000000,6664.674742,9.520964,2140.574319,3020.504321
295.495495,6647.841572,2192.289394,0.000000,6647.842650,9.496918,2192.289510,3093.657429
302.702703,6630.608140,2243.872242,0.000000,6630.609271,9.472299,2243.872367,3166.623802
309.909910,6612.974460,2295.319641,0.000000,6612.975644,9.447108,2295.319775,3239.399035
317.117117,6594.941595,2346.628486,0.000000,6594.942835,9.421347,2346.628629,3311.978734
324.324324,6576.510635,2397.795679,0.000000,6576.511931,9.395017,2397.795832,3384.358517
331.531532,6557.682692,2448.818132,0.000000,6557.684045,9.368120,2448.818296,3456.534016
338.738739,6538.458901,2499.692765,0.000000,6538.460314,9.340658,2499.692940,3528.500874
345.945946,6518.840425,2550.416508,0.000000,6518.841897,9.312631,2550.416695,3600.254745
353.153153,6498.828446,2600.986298,0.000000,6498.829979,9.284043,2600.986497,3671.791298
360.360360,6478.424173,2651.399082,0.000000,6478.425769,9.254894,2651.399293,3743.106213
367.567568,6457.628837,2701.651817,0.000000,6457.630497,9.225186,2701.652041,3814.195186
374.774775,6436.443695,2751.741470,0.000000,6436.445419,9.194922,2751.741707,3885.053924
381.981982,6414.870023,2801.665017,0.000000,6414.871814,9.164103,2801.665269,3955.678151
389.189189,6392.909126,2851.419445,0.000000,6392.910983,9.132730,2851.419711,4026.063604
396.396396,6370.562327,2901.001751,0.000000,6370.564253,9.100806,2901.002032,4096.206033
403.603604,6347.830976,2950.408942,0.000000,6347.832972,9.068333,2950.409238,4166.101205
410.810811,6324.716446,2999.638034,0.000000,6324.718512,9.035312,2999.638347,4235.744899
418.018018,6301.220131,3048.686055,0.000000,6301.222269,9.001746,3048.686385,4305.132910
425.225225,6277.343451,3097.550046,0.000000,6277.345661,8.967637,3097.550393,4374.261051
432.432432,6253.087845,3146.227057,0.000000,6253.090130,8.932986,3146.227422,4443.125148
439.639640,6228.454778,3194.714149,0.000000,6228.457138,8.897796,3194.714533,4511.721044
446.846847,6203.445738,3243.008395,0.000000,6203.448174,8.862069,3243.008799,4580.044599
454.054054,6178.062232,3291.106882,0.000000,6178.064746,8.825807,3291.107305,4648.091689
461.261261,6152.305794,3339.006705,0.000000,6152.308387,8.789012,3339.007149,4715.858206
468.468468,6126.177979,3386.704971,0.000000,6126.180651,8.751687,3386.705436,4783.340057
475.675676,6099.680364,3434.198802,0.000000,6099.683117,8.713833,3434.199289,4850.533170
482.882883,6072.814548,3481.485331,0.000000,6072.817382,8.675453,3481.485841,4917.433488
490.090090,6045.582152,3528.561703,0.000000,6045.585070,8.636550,3528.562237,4984.036972
497.297297,6017.984821,3575.425078,0.000000,6017.987823,8.597125,3575.425635,5050.339604
504.504505,5990.024220,3622.072626,0.000000,5990.027308,8.557182,3622.073208,5116.337380
511.711712,5961.702037,3668.501532,0.000000,5961.705211,8.516722,3668.502139,5182.026318
518.918919,5933.019981,3714.708992,0.000000,5933.023242,8.475747,3714.709626,5247.402449
526.126126,5903.979785,3760.692217,0.000000,5903.983134,8.434262,3760.692878,5312.461829
533.333333,5874.583201,3806.448431,0.000000,5874.586640,8.392267,3806.449119,5377.200528
540.540541,5844.832003,3851.974872,0.000000,5844.835532,8.349765,3851.975589,5441.614640
547.747748,5814.727987,3897.268791,0.000000,5814.731608,8.306759,3897.269538,5505.700277
554.954955,5784.272971,3942.327457,0.000000,5784.276685,8.263252,3942.328233,5569.453569
562.162162,5753.468792,3987.148147,0.000000,5753.472599,8.219247,3987.148955,5632.870670
569.369369,5722.317309,4031.728157,0.000000,5722.321211,8.174745,4031.728997,5695.947750
576.576577,5690.820404,4076.064796,0.000000,5690.824402,8.129749,4076.065668,5758.681002
583.783784,5658.979978,4120.155387,0.000000,5658.984072,8.084263,4120.156292,5821.066637
590.990991,5626.797952,4163.997267,0.000000,5626.802145,8.038289,4163.998206,5883.100891
598.198198,5594.276270,4207.587790,0.000000,5594.280561,7.991829,4207.588765,5944.780017
605.405405,5561.416894,4250.924327,0.000000,5561.421285,7.944888,4250.925337,6006.100294
612.612613,5528.221808,4294.004259,0.000000,5528.226300,7.897466,4294.005307,6067.058020
619.819820,5494.693015,4336.824988,0.000000,5494.697608,7.849568,4336.826074,6127.649515
627.027027,5460.832539,4379.383929,0.000000,5460.837234,7.801196,4379.385053,6187.871123
634.234234,5426.642423,4421.678512,0.000000,5426.647222,7.752353,4421.679676,6247.719207
641.441441,5392.124733,4463.706183,0.000000,5392.129637,7.703042,4463.707387,6307.190153
648.648649,5357.281551,4505.464406,0.000000,5357.286561,7.653267,4505.465651,6366.280372
655.855856,5322.114982,4546.950659,0.000000,5322.120098,7.603029,4546.951947,6424.986297
663.063063,5286.627148,4588.162438,0.000000,5286.632370,7.552332,4588.163770,6483.304383
670.270270,5250.820189,4629.097257,0.000000,5250.825520,7.501179,4629.098633,6541.231112
677.477477,5214.696269,4669.752644,0.000000,5214.701709,7.449574,4669.754066,6598.762986
684.684685,5178.257567,4710.126145,0.000000,5178.263116,7.397519,4710.127613,6655.896533
691.891892,5141.506282,4750.215323,0.000000,5141.511942,7.345017,4750.216838,6712.628304
699.099099,5104.444634,4790.017757,0.000000,5104.450406,7.292072,4790.019321,6768.954873
706.306306,5067.074859,4829.531045,0.000000,5067.080744,7.238687,4829.532657,6824.872839
713.513514,5029.399215,4868.752800,0.000000,5029.405213,7.184865,4868.754463,6880.378828
720.720721,4991.419974,4907.680656,0.000000,4991.426086,7.130609,4907.682371,6935.469488
727.927928,4953.139429,4946.312263,0.000000,4953.145656,7.075922,4946.314031,6990.141495
735.135135,4914.559891,4984.645289,0.000000,4914.566234,7.020809,4984.647110,7044.391548
742.342342,4875.683688,5022.677420,0.000000,4875.690147,6.965272,5022.679297,7098.216373
749.549550,4836.513166,5060.406361,0.000000,4836.519743,6.909314,5060.408293,7151.612720
756.756757,4797.050691,5097.829833,0.000000,4797.057386,6.852939,5097.831822,7204.577366
763.963964,4757.298645,5134.945577,0.000000,4757.305459,6.796151,5134.947624,7257.107113
771.171171,4717.259427,5171.751353,0.000000,4717.266361,6.738952,5171.753458,7309.198789
778.378378,4676.935455,5208.244938,0.000000,4676.942510,6.681346,5208.247104,7360.849250
785.585586,4636.329163,5244.424129,0.000000,4636.336338,6.623338,5244.426357,7412.055380
792.792793,4595.443000,5280.286744,0.000000,4595.450297,6.564929,5280.289035,7462.814086
800.000000,4554.279436,5315.830617,0.000000,4554.286855,6.506124,5315.832972,7513.122304
807.207207,4512.840954,5351.053603,0.000000,4512.848495,6.446926,5351.056023,7562.976999
814.414414,4471.130055,5385.953575,0.000000,4471.137721,6.387340,5385.956061,7612.375160
821.621622,4429.149259,5420.528427,0.000000,4429.157050,6.327367,5420.530980,7661.313805
828.828829,4386.901100,5454.776069,0.000000,4386.909017,6.267013,5454.778691,7709.789978
836.036036,4344.388128,5488.694436,0.000000,4344.396170,6.206280,5488.697128,7757.800754
843.243243,4301.612908,5522.281480,0.000000,4301.621077,6.145173,5522.284243,7805.343235
850.450450,4258.578024,5555.535174,0.000000,4258.586320,6.083695,5555.538009,7852.414551
857.657658,4215.286071,5588.453510,0.000000,4215.294494,6.021849,5588.456418,7899.011861
864.864865,4171.739664,5621.034500,0.000000,4171.748215,5.959640,5621.037485,7945.132352
872.072072,4127.941430,5653.276180,0.000000,4127.950110,5.897072,5653.279240,7990.773239
879.279279,4083.894015,5685.176601,0.000000,4083.902824,5.834147,5685.179738,8035.931767
886.486486,4039.600076,5716.733838,0.000000,4039.609016,5.770870,5716.737053,8080.605210
893.693694,3995.062289,5747.945985,0.000000,3995.071360,5.707245,5747.949280,8124.790870
900.900901,3950.283341,5778.811159,0.000000,3950.292543,5.643275,5778.814535,8168.486080
908.108108,3905.265936,5809.327496,0.000000,3905.275269,5.578965,5809.330955,8211.688204
915.315315,3860.012789,5839.493154,0.000000,3860.022254,5.514318,5839.496698,8254.394633
922.522523,3814.526634,5869.306313,0.000000,3814.536230,5.449337,5869.309943,8296.602789
929.729730,3768.810215,5898.765173,0.000000,3768.819943,5.384028,5898.768889,8338.310124
936.936937,3722.866292,5927.867955,0.000000,3722.876154,5.318395,5927.871759,8379.514120
944.144144,3676.697638,5956.612901,0.000000,3676.707635,5.252439,5956.616795,8420.212289
951.351351,3630.307042,5984.998278,0.000000,3630.317174,5.186167,5985.002262,8460.402174
958.558559,3583.697304,6013.022370,0.000000,3583.707570,5.119582,6013.026447,8500.081350
965.765766,3536.871236,6040.683487,0.000000,3536.881636,5.052688,6040.687657,8539.247421
972.972973,3489.831665,6067.979959,0.000000,3489.842200,4.985489,6067.984224,8577.898023
980.180180,3442.581430,6094.910137,0.000000,3442.592100,4.917989,6094.914500,8616.030822
987.387387,3395.123384,6121.472397,0.000000,3395.134189,4.850192,6121.476858,8653.643517
994.594595,3347.460390,6147.665135,0.000000,3347.471332,4.782102,6147.669695,8690.733837
1001.801802,3299.595327,6173.486769,0.000000,3299.606406,4.713723,6173.491429,8727.299543
1009.009009,3251.531085,6198.935740,0.000000,3251.542301,4.645060,6198.940502,8763.338426
1016.216216,3203.270565,6224.010512,0.000000,3203.281918,4.576117,6224.015378,8798.848312
1023.423423,3154.816679,6248.709571,0.000000,3154.828169,4.506897,6248.714542,8833.827056
1030.630631,3106.172352,6273.031426,0.000000,3106.183979,4.437406,6273.036505,8868.272548
1037.837838,3057.340521,6296.974610,0.000000,3057.352284,4.367646,6296.979797,8902.182708
1045.045045,3008.324133,6320.537677,0.000000,3008.336033,4.297623,6320.542974,8935.555489
1052.252252,2959.126146,6343.719203,0.000000,2959.138185,4.227340,6343.724612,8968.388876
1059.459459,2909.749531,6366.517791,0.000000,2909.761710,4.156802,6366.523311,9000.680886
1066.666667,2860.197270,6388.932062,0.000000,2860.209587,4.086014,6388.937697,9032.429571
1073.873874,2810.472353,6410.960664,0.000000,2810.484808,4.014978,6410.966415,9063.633013
1081.081081,2760.577781,6432.602267,0.000000,2760.590374,3.943701,6432.608136,9094.289329
1088.288288,2710.516566,6453.855565,0.000000,2710.529296,3.872185,6453.861553,9124.396668
1095.495495,2660.291730,6474.719275,0.000000,2660.304598,3.800435,6474.725384,9153.953213
1102.702703,2609.906305,6495.192137,0.000000,2609.919311,3.728456,6495.198368,9182.957179
1109.909910,2559.363332,6515.272916,0.000000,2559.376477,3.656252,6515.279269,9211.406816
1117.117117,2508.665861,6534.960397,0.000000,2508.679146,3.583827,6534.966876,9239.300405
1124.324324,2457.816956,6554.253394,0.000000,2457.830379,3.511186,6554.260000,9266.636263
1131.531532,2406.819683,6573.150742,0.000000,2406.833245,3.438333,6573.157476,9293.412739
1138.738739,2355.677123,6591.651299,0.000000,2355.690822,3.365273,6591.658163,9319.628217
1145.945946,2304.392360,6609.753948,0.000000,2304.406197,3.292009,6609.760945,9345.281114
1153.153153,2252.968493,6627.457598,0.000000,2252.982466,3.218546,6627.464727,9370.369882
1160.360360,2201.408623,6644.761178,0.000000,2201.422735,3.144890,6644.768443,9394.893006
1167.567568,2149.715864,6661.663645,0.000000,2149.730115,3.071043,6661.671046,9418.849005
1174.774775,2097.893337,6678.163978,0.000000,2097.907726,2.997011,6678.171517,9442.236432
1181.981982,2045.944170,6694.261180,0.000000,2045.958696,2.922798,6694.268859,9465.053877
1189.189189,1993.871499,6709.954281,0.000000,1993.886162,2.848409,6709.962101,9487.299962
1196.396396,1941.678468,6725.242331,0.000000,1941.693266,2.773848,6725.250295,9508.973343
1203.603604,1889.368225,6740.124409,0.000000,1889.383159,2.699119,6740.132517,9530.072712
1210.810811,1836.943930,6754.599616,0.000000,1836.959000,2.624227,6754.607871,9550.596795
1218.018018,1784.408746,6768.667078,0.000000,1784.423953,2.549177,6768.675481,9570.544353
1225.225225,1731.765845,6782.325946,0.000000,1731.781189,2.473973,6782.334498,9589.914182
1232.432432,1679.018406,6795.575394,0.000000,1679.033885,2.398620,6795.584098,9608.705112
1239.639640,1626.169612,6808.414624,0.000000,1626.185225,2.323122,6808.423481,9626.916008
1246.846847,1573.222653,6820.842859,0.000000,1573.238400,2.247483,6820.851871,9644.545772
1254.054054,1520.180726,6832.859350,0.000000,1520.196606,2.171709,6832.868519,9661.593339
1261.261261,1467.047031,6844.463371,0.000000,1467.063045,2.095804,6844.472698,9678.057679
1268.468468,1413.824777,6855.654221,0.000000,1413.840925,2.019773,6855.663708,9693.937798
1275.675676,1360.517177,6866.431226,0.000000,1360.533458,1.943619,6866.440874,9709.232739
1282.882883,1307.127448,6876.793733,0.000000,1307.143861,1.867348,6876.803544,9723.941576
1290.090090,1253.658814,6886.741117,0.000000,1253.675358,1.790965,6886.751094,9738.063423
1297.297297,1200.114502,6896.272778,0.000000,1200.131176,1.714473,6896.282922,9751.597426
1304.504505,1146.497744,6905.388140,0.000000,1146.514548,1.637878,6905.398453,9764.542768
1311.711712,1092.811776,6914.086653,0.000000,1092.828710,1.561184,6914.097136,9776.898668
1318.918919,1039.059840,6922.367792,0.000000,1039.076903,1.484396,6922.378447,9788.664380
1326.126126,985.245180,6930.231056,0.000000,985.262372,1.407518,6930.241884,9799.839193
1333.333333,931.371045,6937.675971,0.000000,931.388365,1.330555,6937.686975,9810.422432
1340.540541,877.440688,6944.702087,0.000000,877.458133,1.253512,6944.713268,9820.413459
1347.747748,823.457363,6951.308980,0.000000,823.474934,1.176393,6951.320340,9829.811669
1354.954955,769.424329,6957.496251,0.000000,769.442025,1.099203,6957.507792,9838.616496
1362.162162,715.344848,6963.263527,0.000000,715.362669,1.021947,6963.275249,9846.827408
1369.369369,661.222184,6968.610458,0.000000,661.240129,0.944629,6968.622364,9854.443909
1376.576577,607.059605,6973.536722,0.000000,607.077673,0.867254,6973.548815,9861.465539
1383.783784,552.860380,6978.042022,0.000000,552.878570,0.789827,6978.054302,9867.891874
1390.990991,498.627782,6982.126086,0.000000,498.646093,0.712352,6982.138555,9873.722526
1398.198198,444.365083,6985.788666,0.000000,444.383514,0.634834,6985.801326,9878.957143
1405.405405,390.075560,6989.029542,0.000000,390.094110,0.557277,6989.042395,9883.595408
1412.612613,335.762489,6991.848517,0.000000,335.781158,0.479687,6991.861565,9887.637041
1419.819820,281.429149,6994.245422,0.000000,281.447936,0.402068,6994.258666,9891.081798
1427.027027,227.078821,6996.220112,0.000000,227.097724,0.324425,6996.233554,9893.929472
1434.234234,172.714786,6997.772467,0.000000,172.733803,0.246763,6997.786108,9896.179889
1441.441441,118.340323,6998.902393,0.000000,118.359455,0.169085,6998.916236,9897.832915
1448.648649,63.958717,6999.609823,0.000000,63.977962,0.091397,6999.623869,9898.888448
1455.855856,9.573251,6999.894713,0.000000,9.592607,0.013704,6999.908964,9899.346425
1463.063063,-44.812794,6999.757046,0.000000,-44.793327,-0.063990,6999.771503,9899.206818
1470.270270,-99.196134,6999.196830,0.000000,-99.176558,-0.141681,6999.211495,9898.469636
1477.477477,-153.573485,6998.214098,0.000000,-153.553801,-0.219363,6998.228974,9897.134923
1484.684685,-207.941566,6996.808911,0.000000,-207.921775,-0.297031,6996.823998,9895.202758
1491.891892,-262.297094,6994.981352,0.000000,-262.277197,-0.374682,6994.996653,9892.673259
1499.099099,-316.636788,6992.731532,0.000000,-316.616787,-0.452310,6992.747048,9889.546579
1506.306306,-370.957368,6990.059587,0.000000,-370.937264,-0.529910,6990.075320,9885.822904
1513.513514,-425.255555,6986.965677,0.000000,-425.235349,-0.607479,6986.981629,9881.502461
1520.720721,-479.528071,6983.449990,0.000000,-479.507764,-0.685011,6983.466162,9876.585510
1527.927928,-533.771639,6979.512737,0.000000,-533.751233,-0.762502,6979.529131,9871.072348
1535.135135,-587.982985,6975.154156,0.000000,-587.962482,-0.839946,6975.170773,9864.963306
1542.342342,-642.158837,6970.374510,0.000000,-642.138238,-0.917340,6970.391352,9858.258754
1549.549550,-696.295924,6965.174087,0.000000,-696.275230,-0.994679,6965.191156,9850.959096
1556.756757,-750.390978,6959.553201,0.000000,-750.370191,-1.071957,6959.570499,9843.064773
1563.963964,-804.440734,6953.512191,0.000000,-804.419856,-1.149171,6953.529720,9834.576261
1571.171171,-858.441928,6947.051422,0.000000,-858.420960,-1.226316,6947.069183,9825.494072
1578.378378,-912.391301,6940.171284,0.000000,-912.370245,-1.303386,6940.189279,9815.818755
1585.585586,-966.285597,6932.872192,0.000000,-966.264454,-1.380378,6932.890422,9805.550893
1592.792793,-1020.121561,6925.154586,0.000000,-1020.100333,-1.457286,6925.173053,9794.691105
1600.000000,-1073.895943,6917.018932,0.000000,-1073.874632,-1.534107,6917.037638,9783.240048
1607.207207,-1127.605499,6908.465722,0.000000,-1127.584106,-1.610834,6908.484668,9771.198412
1614.414414,-1181.246984,6899.495470,0.000000,-1181.225512,-1.687465,6899.514658,9758.566925
1621.621622,-1234.817162,6890.108720,0.000000,-1234.795611,-1.763994,6890.128151,9745.346347
1628.828829,-1288.312798,6880.306036,0.000000,-1288.291171,-1.840416,6880.325712,9731.537478
1636.036036,-1341.730663,6870.088011,0.000000,-1341.708961,-1.916727,6870.107934,9717.141151
1643.243243,-1395.067531,6859.455262,0.000000,-1395.045757,-1.992923,6859.475433,9702.158234
1650.450450,-1448.320184,6848.408430,0.000000,-1448.298340,-2.068998,6848.428850,9686.589632
1657.657658,-1501.485407,6836.948181,0.000000,-1501.463494,-2.144948,6836.968853,9670.436285
1664.864865,-1554.559990,6825.075209,0.000000,-1554.538010,-2.220769,6825.096134,9653.699167
1672.072072,-1607.540729,6812.790229,0.000000,-1607.518684,-2.296455,6812.811408,9636.379288
1679.279279,-1660.424427,6800.093982,0.000000,-1660.402318,-2.372003,6800.115417,9618.477695
1686.486486,-1713.207890,6786.987235,0.000000,-1713.185720,-2.447408,6787.008928,9599.995467
1693.693694,-1765.887931,6773.470779,0.000000,-1765.865703,-2.522665,6773.492731,9580.933720
1700.900901,-1818.461372,6759.545431,0.000000,-1818.439087,-2.597770,6759.567643,9561.293604
1708.108108,-1870.925037,6745.212029,0.000000,-1870.902698,-2.672718,6745.234504,9541.076306
1715.315315,-1923.275761,6730.471441,0.000000,-1923.253370,-2.747505,6730.494178,9520.283045
1722.522523,-1975.510383,6715.324554,0.000000,-1975.487941,-2.822126,6715.347556,9498.915076
1729.729730,-2027.625749,6699.772284,0.000000,-2027.603258,-2.896576,6699.795553,9476.973689
1736.936937,-2079.618714,6683.815569,0.000000,-2079.596177,-2.970852,6683.839106,9454.460208
1744.144144,-2131.486138,6667.455372,0.000000,-2131.463557,-3.044948,6667.479178,9431.375993
1751.351351,-2183.224891,6650.692681,0.000000,-2183.202269,-3.118860,6650.716758,9407.722436
1758.558559,-2234.831849,6633.528508,0.000000,-2234.809189,-3.192585,6633.552857,9383.500965
1765.765766,-2286.303896,6615.963889,0.000000,-2286.281200,-3.266116,6615.988510,9358.713043
1772.972973,-2337.637927,6597.999883,0.000000,-2337.615195,-3.339450,6598.024779,9333.360166
1780.180180,-2388.830842,6579.637575,0.000000,-2388.808077,-3.412583,6579.662748,9307.443863
1787.387387,-2439.879550,6560.878074,0.000000,-2439.856755,-3.485510,6560.903524,9280.965699
1794.594595,-2490.780969,6541.722512,0.000000,-2490.758147,-3.558226,6541.748241,9253.927273
1801.801802,-2541.532026,6522.172045,0.000000,-2541.509180,-3.630727,6522.198053,9226.330217
1809.009009,-2592.129659,6502.227853,0.000000,-2592.106791,-3.703010,6502.254142,9198.176195
1816.216216,-2642.570812,6481.891140,0.000000,-2642.547925,-3.775068,6481.917712,9169.466909
1823.423423,-2692.852441,6461.163133,0.000000,-2692.829536,-3.846899,6461.189989,9140.204089
1830.630631,-2742.971510,6440.045084,0.000000,-2742.948589,-3.918498,6440.072226,9110.389504
1837.837838,-2792.924994,6418.538268,0.000000,-2792.902060,-3.989860,6418.565695,9080.024953
1845.045045,-2842.709876,6396.643982,0.000000,-2842.686933,-4.060981,6396.671697,9049.112267
1852.252252,-2892.323151,6374.363549,0.000000,-2892.300203,-4.131857,6374.391552,9017.653315
1859.459459,-2941.761825,6351.698312,0.000000,-2941.738873,-4.202484,6351.726605,8985.649993
1866.666667,-2991.022912,6328.649641,0.000000,-2990.999959,-4.272857,6328.678225,8953.104235
1873.873874,-3040.103440,6305.218927,0.000000,-3040.080488,-4.342972,6305.247802,8920.018005
1881.081081,-3089.000445,6281.407583,0.000000,-3088.977496,-4.412825,6281.436752,8886.393299
1888.288288,-3137.710976,6257.217047,0.000000,-3137.688033,-4.482411,6257.246510,8852.232148
1895.495495,-3186.232091,6232.648779,0.000000,-3186.209158,-4.551727,6232.678538,8817.536613
1902.702703,-3234.560861,6207.704264,0.000000,-3234.537941,-4.620768,6207.734318,8782.308789
1909.909910,-3282.694369,6182.385005,0.000000,-3282.671465,-4.689531,6182.415357,8746.550803
1917.117117,-3330.629709,6156.692532,0.000000,-3330.606824,-4.758010,6156.723181,8710.264813
1924.324324,-3378.363988,6130.628395,0.000000,-3378.341124,-4.826202,6130.659344,8673.453009
1931.531532,-3425.894324,6104.194168,0.000000,-3425.871484,-4.894102,6104.225417,8636.117613
1938.738739,-3473.217848,6077.391445,0.000000,-3473.195034,-4.961707,6077.422996,8598.260879
1945.945946,-3520.331703,6050.221846,0.000000,-3520.308918,-5.029013,6050.253699,8559.885092
1953.153153,-3567.233044,6022.687010,0.000000,-3567.210291,-5.096015,6022.719166,8520.992568
1960.360360,-3613.919039,5994.788600,0.000000,-3613.896323,-5.162709,5994.821059,8481.585656
